timestamp, frame, x, y, z, qx, qy, qz, qw, fx, fy, cx, cy, distortion_center_x, distortion_center_y
133186.743929625, 000468, 0.057319783, 0.74162906, 1.060243, 0.9931336, 0.013837949, -0.10237336, 0.05489834, 1437.68, 1437.68, 961.48535, 726.3088, , 
133186.760601625, 000469, 0.053841084, 0.7411665, 1.0578923, 0.99405175, 0.011080252, -0.09488141, 0.052304383, 1437.6953, 1437.6953, 961.4642, 726.2883, , 
133186.77727375, 000470, 0.050187588, 0.7407273, 1.0554341, 0.9949781, 0.008027298, -0.08686877, 0.04907078, 1437.7797, 1437.7797, 961.46246, 726.2928, , 
133186.79394575, 000471, 0.046452314, 0.74030113, 1.0530822, 0.995835, 0.0048956354, -0.078692906, 0.045781203, 1437.8138, 1437.8138, 961.4968, 726.27094, , 
133186.810617875, 000472, 0.042605996, 0.7398857, 1.0509157, 0.9965856, 0.002146968, -0.07055474, 0.042831335, 1437.7184, 1437.7184, 961.463, 726.26874, , 
133186.82728975, 000473, 0.038635492, 0.7394557, 1.0488708, 0.99723893, -0.00016550189, -0.062044784, 0.04080285, 1437.661, 1437.661, 961.4653, 726.2641, , 
133186.843962, 000474, 0.03435882, 0.7391085, 1.0468508, 0.99777275, -0.0019078555, -0.05292305, 0.04055775, 1437.9095, 1437.9095, 961.4346, 726.2616, , 
133186.860633916, 000475, 0.030115524, 0.73861676, 1.0449716, 0.9981809, -0.0031899102, -0.043397535, 0.041729316, 1437.9747, 1437.9747, 961.37946, 726.2367, , 
133186.877306166, 000476, 0.026041301, 0.73806006, 1.0434028, 0.99850404, -0.0044612833, -0.03376789, 0.0427725, 1437.7719, 1437.7719, 961.3834, 726.227, , 
133186.893978041, 000477, 0.022071397, 0.7375545, 1.0421098, 0.9987538, -0.006179848, -0.023949867, 0.043346524, 1437.6838, 1437.6838, 961.3914, 726.2165, , 
133186.910650291, 000478, 0.018151648, 0.7371153, 1.040948, 0.9989107, -0.008472088, -0.013702368, 0.04379198, 1437.7833, 1437.7833, 961.39, 726.22565, , 
133186.927322208, 000479, 0.014245262, 0.7368289, 1.0398508, 0.9989925, -0.011084213, -0.0027787825, 0.043396443, 1437.9058, 1437.9058, 961.37775, 726.24176, , 
133186.94399425, 000480, 0.010419562, 0.7367001, 1.0392121, 0.99899095, -0.013493403, 0.008672676, 0.041948784, 1437.9058, 1437.9058, 961.35486, 726.2111, , 
133186.960666416, 000481, 0.006627053, 0.73690444, 1.0386943, 0.9988708, -0.015510639, 0.01994439, 0.040233146, 1437.8063, 1437.8063, 961.3837, 726.20056, , 
133186.977338416, 000482, 0.002886448, 0.73739153, 1.0382478, 0.99862915, -0.017054848, 0.030627199, 0.038868543, 1437.7643, 1437.7643, 961.3049, 726.184, , 
133186.9940105, 000483, -0.00075906515, 0.73800147, 1.037944, 0.99826723, -0.018083403, 0.041025307, 0.038109843, 1437.7299, 1437.7299, 961.3112, 726.2042, , 
133187.010682541, 000484, -0.0042921267, 0.7386406, 1.0377492, 0.9977858, -0.018654928, 0.051428597, 0.037822247, 1437.7336, 1437.7336, 961.3082, 726.2238, , 
133187.027354583, 000485, -0.0077020726, 0.73921984, 1.0376492, 0.9971855, -0.018922843, 0.061763056, 0.038055394, 1437.8751, 1437.8751, 961.3167, 726.22327, , 
133187.044026666, 000486, -0.0105603635, 0.73985803, 1.0384643, 0.99650216, -0.01896629, 0.0715803, 0.038728673, 1437.8407, 1437.8407, 961.3076, 726.2236, , 
133187.06069875, 000487, -0.013462078, 0.74042445, 1.0392271, 0.99578243, -0.0189607, 0.08057997, 0.03955617, 1437.7833, 1437.7833, 961.31396, 726.23883, , 
133187.077370833, 000488, -0.016529294, 0.7409118, 1.0396931, 0.9950574, -0.01910407, 0.088760465, 0.040216476, 1437.7643, 1437.7643, 961.32294, 726.2117, , 
133187.094042916, 000489, -0.019666588, 0.74132204, 1.0400383, 0.9943615, -0.019346783, 0.095720716, 0.04133081, 1437.7833, 1437.7833, 961.25726, 726.28796, , 
133187.110714958, 000490, -0.022869363, 0.7416278, 1.0403185, 0.9937361, -0.019579025, 0.101260565, 0.043028425, 1437.8904, 1437.8904, 961.2424, 726.2997, , 
133187.127387, 000491, -0.026137494, 0.7418578, 1.0405815, 0.9932421, -0.019844322, 0.10551447, 0.044079162, 1437.8331, 1437.8331, 961.23334, 726.28064, , 
133187.144059125, 000492, -0.02914171, 0.7415543, 1.0417569, 0.9929084, -0.020085726, 0.10865795, 0.04385129, 1437.8063, 1437.8063, 961.23895, 726.3069, , 
133187.160731166, 000493, -0.032255065, 0.741314, 1.0427122, 0.9927048, -0.020200767, 0.11085117, 0.042908702, 1437.7797, 1437.7797, 961.2296, 726.2811, , 
133187.177403208, 000494, -0.03546057, 0.7412622, 1.0431783, 0.9925197, -0.020188326, 0.11280764, 0.042091146, 1437.7604, 1437.7604, 961.2211, 726.29517, , 
133187.194075125, 000495, -0.03857055, 0.7412499, 1.0434042, 0.99225163, -0.02020504, 0.11514745, 0.042065848, 1437.8024, 1437.8024, 961.23883, 726.2931, , 
133187.210747375, 000496, -0.041532576, 0.74123067, 1.0434726, 0.9918734, -0.020230887, 0.11817798, 0.042565502, 1437.8904, 1437.8904, 961.243, 726.29724, , 
133187.22741925, 000497, -0.044363614, 0.7411739, 1.0434651, 0.99142057, -0.020244863, 0.12166341, 0.04328312, 1437.8867, 1437.8867, 961.24335, 726.2851, , 
133187.2440915, 000498, -0.046143338, 0.7406118, 1.0444156, 0.9909985, -0.020227278, 0.1248593, 0.043851037, 1437.8483, 1437.8483, 961.2424, 726.269, , 
133187.260763375, 000499, -0.04811848, 0.74011666, 1.045112, 0.99071646, -0.02020819, 0.12698084, 0.044140305, 1437.7948, 1437.7948, 961.26294, 726.279, , 
133187.277435625, 000500, -0.050543398, 0.7398012, 1.0452554, 0.99059874, -0.020133875, 0.12803146, 0.04377927, 1437.7222, 1437.7222, 961.2363, 726.2867, , 
133187.294107541, 000501, -0.05309682, 0.7395259, 1.0450643, 0.9905931, -0.019976972, 0.12832138, 0.043126352, 1437.7528, 1437.7528, 961.25665, 726.29095, , 
133187.31077975, 000502, -0.055671465, 0.7392523, 1.0445715, 0.9906463, -0.019719472, 0.1279958, 0.042988274, 1437.8331, 1437.8331, 961.2513, 726.2751, , 
133187.327451666, 000503, -0.058241323, 0.7390163, 1.0437968, 0.9907888, -0.019241327, 0.12692755, 0.043089226, 1437.7566, 1437.7566, 961.2453, 726.29456, , 
